Track Id,Artist,Title,Year,Hotness,Duration,Album Name,Album ID
TRAASIG128F92C3A6B,Moonsorrow,Ukkosenjumalan poika,2001,nan,356.49261,Kivenkantaja,312976
TRAASKO128F427CE1C,N.W.A.,A B***** Is A B***** (Edited),1989,0.0,168.75057,Straight Outta Compton,160605
TRAASKQ128F4265E04,Rage Against The Machine,Kick Out The Jams,2000,nan,201.56036,Live at the Grand Olympic Auditorium,282493
TRAASOD128F428154C,Jazz Gillum,Me And My Buddy,0,nan,185.67791,Take One More Chance With Me,161810
TRAASQC128F93480F0,Rise Against,Amber Changing,2003,0.696469436584313,218.8273,Revolutions Per Minute,559004
TRAASSO12903CDD2FF,Ultraviolence,Murder Academy,1995,0.21508031850922793,303.04608,Psycho Drama,681616
TRAASUZ128F9314950,Korn,Hey Daddy,1999,nan,224.522,Issues,405643
TRAASYO128F4263883,Sir Neville Marriner,4 Sea Interludes Op. 33a: Storm,0,nan,315.27138,Britten: Orchestral Works,152247
TRAASZE128F93499AE,Agnes,I Need You Now,0,nan,275.06893,I Need You Now,644965
TRAATBN128F14ACE82,James Horner,Atmosphere Station,1986,0.5452302938983613,191.81669,Aliens - The Deluxe Edition,64098
TRAATGM12903C9CD7C,Tantric,Walk Away,2009,0.4471357962861778,177.24036,Mind Control,570488
TRAATIU128F4291A84,Mastodon,Shadows That Move,2001,0.7841946159560662,233.58649,Call of the Mastodon,223563
TRAATJK128F9339179,Xcultures,Smile,2000,0.21425344896156936,38.3473,One World One People,466577
TRAATLC12903D0172B,The Irish Tenors,Mountains Of Mourne,0,0.0,100.85832,Live From Dublin,785416
TRAATMY128F149562F,U2,Kite Live from Sydney,2007,nan,485.19791,Window In The Skies,53563
TRAATMY128F9334DAC,Little Joe,Loco (Crazy),0,nan,239.01995,Nuestra Tradición,508052
TRAATNJ128F42631BA,Korn,Ever Be,2007,nan,288.49587,Untitled,282711
TRAATNN128F92FD35F,Blind Blake & The Royal Victoria Hotel Calypsos,Oh Look Misery,0,0.0,151.53587,Bahamian Songs,443790
TRAATOA12903CAD615,Percy Faith,Yesterdays,0,nan,160.28689,A Jerome Kern Songbook,708314
TRAATPA128F146753C,Extreme,Teacher's Pet,0,0.6217655825179751,181.55057,Extreme,27997
TRAATQC128F425AF61,Alexandre Desplat,Palmer enquête,2004,nan,70.26893,L'enquête corse - bof,263915
TRAATWQ12903CC5BA8,Prozak,Go To Hell,0,0.6068163271702843,173.24363,Tales From The Sick,585535
TRAATXO128F92D97A6,Jerry Butler,Moon River - Original,0,0.0,155.74159,Jerry Butler Selected Hits Vol. 4,428274
TRAATZQ128F425E5F1,Yvette Horner,La Plus Bath Des Javas,0,nan,148.03546,L'essentiel 2003,150354
TRAAUDN128F933F20D,Delta 9,Infidel,0,nan,94.06649,No Regrets,556140
TRAAUEO128E0780CB9,Placebo,English Summer Rain,2003,0.8737024949104306,241.52771,Sleeping With Ghosts,314
TRAAUGD128F42734DA,Tam Tam Go!,Spanish Shuffle (Album Version),0,nan,226.82077,Miscelanea,157419
TRAAUGZ128F9307F78,Gertrudis,Intro,2009,0.3231121208952123,106.52689,500,448373
TRAAUIH128F4254C9D,Warrior King,Empress So Divine,2002,0.5375039041917102,224.28689,Virtuous Woman,146292
TRAAUKK128F933A680,Soda Stereo,Terapia De Amor Intensiva,1988,0.5473248320344863,340.29669,De Musica Ligera,509726
TRAAUMJ128F933BDB6,LORE,Haunting,0,0.4943573242520118,216.55465,My Soul Speaks,467695
TRAAUMN128F4273561,Soul Asylum,Lies Of Hate,1998,0.3603705827121406,279.2224,Candy From A Stranger,287672
TRAAUMZ12903CA97DC,Carl Doy with NZSO,The First Noel,0,0.0,158.56281,Music For Christmas Lovers,662561
TRAAUSW128F426646E,Horace Andy,Musical Episode,2005,0.34580223396532944,234.44853,Exclusively,206882
TRAAUWD128F930DD4E,Jimmy Wakely,Beautiful Brown eyes,2001,0.46264318259167037,155.95057,Country Masters Vol 1,493266
TRAAUZI12903CAFD53,The Nightraver & The Magican,Drop the Bass,0,0.0,233.53424,Ultimate Happy Hardcore 3,577462
TRAAUZX128F92F3D53,Rah Digga (Featuring Outsidaz),The Last Word (Amended Version),2000,0.4051157216913865,256.80934,Dirty Harriet,611258
TRAAVAH128F4284D7C,RUN-DMC,Hard Times,1984,nan,234.65751,Run DMC,293884
TRAAVDZ128F148C948,Bert Kaempfert And His Orchestra,Just As Much As Ever,0,nan,163.76118,Love That Bert Kaempfert,47335
TRAAVGB12903CFAA99,Hank Locklin,Filipino Baby,0,0.0,159.03302,Please Help Me I'm Fallin',692436
TRAAVIH12903CFAC90,Lady May,The Boss,0,nan,214.04689,Pink Chokolate!,783225
TRAAVIT128F92E657C,Nightwish,Escapist,2007,nan,301.06077,Made In Hong Kong (And In Various Other Places),386120
TRAAVJL128F14ACADD,Angelo Badalamenti,Jeffrey's Dark Side,1987,0.6153722556990726,109.37424,Blue Velvet,63865
TRAAVKY12903CBBB93,Frank Chacksfield,Someone to Watch Over Me,0,nan,151.82322,Windsor Strings,582102
TRAAVNN128F428A85D,Cesar Camargo Mariano/Helio Delmiro,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,0,nan,287.11138,Samambaia,165664
TRAAVOK12903CC4773,Buzzhorn,Pinned To The Ground (album version),2002,0.1938578025491923,239.98649,Disconnected,762292
TRAAVOU128F422F292,Silverstein,Always And Never (Album Version),2005,0.6586239272874229,229.642,Discovering The Waterfront,128122
TRAAVRJ128F92FF90A,!!!,Myth Takes,2007,0.0,143.98649,Myth Takes,532741
TRAAWAD128F92FA59F,The Secret Life of Teenage Girls,Carpe PM,0,0.19473522935003107,153.20771,The Last Living American Marxists,530802
TRAAWDK128F92E2A17,The Notorious B.I.G.,Who Shot Ya (Amended Album Version),2007,0.2742817042441851,316.65587,Greatest Hits,327425
TRAAWGY128F4298A09,Led Zeppelin,Poor Tom (Album Version),1982,0.3127699195304257,182.09914,Coda,171820
TRAAWOR128F92DF3C8,Sandi Thom,Wounded Hearts,2008,0.41967427880955327,205.21751,The Pink & The Lily,382970
TRAAWQD12903CAA968,Carl Belew,Love's Been Good To Me,0,nan,131.05587,20 Greatest Hits,663608
TRAAWUH128F427F12C,The Field Mice,When Morning Comes To Town,1989,0.5316127691991754,316.73424,Coastal,216819
TRAAWUM128F426009A,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Estate,0,nan,431.64689,Once More,281210
TRAAWVQ128F9313D31,Catherine Howe,Freedom Enough (From Silent Mother Nature),0,0.0,183.37914,Harry / Silent Mother Nature,495430
TRAAXCM128F427F97B,Malkit Singh,Hai Shava,1993,nan,324.51873,Hai Shava,99987
TRAAXEJ12903CA7253,Rodney O & Joe Cooley,Nutty Block,1991,0.0,172.01587,Get Ready To Roll,662558
TRAAXIR128F92D1938,Dean Martin,Until You Love Someone,2005,nan,165.66812,Love From&The Rat Pack,375715
TRAAXKI128F92DAC1B,Strata,Part One From Triomusic,2004,0.0,377.67791,STRATA,380099
TRAAXMC128F14A53EA,James Darren,Hello Young Lovers (LP Version),0,nan,145.00526,Love Among The Young,60518
TRAAXMX128F9307699,Till West & DJ Delicious,Same Man,2006,0.7215726608393865,153.28608,Ministry of Sound Presents 100,345570
TRAAXPA128F92FC706,Carlos Nuñez,Quiero Ir Ao Mar,2005,nan,215.35302,Cinema Do Mar,441344
TRAAXTY128F42725BC,Igor Stravinsky,The Owl and the Pussy-cat,0,nan,156.70812,Essential Igor Stravinsky,287318
TRAAXUY128F426BA55,Gene Clark,Set You Free This Time,1998,nan,168.38485,Echoes,285631
TRAAYCQ128F425EE32,Maysa,Bloco Da Solidao (1996 Digital Remaster),0,nan,150.25587,Talento,150516
TRAAYGH128F92ECD16,The Shirelles,Will You Love Me Tomorrow,1960,nan,159.76444,Dreamboats & Petticoats 2,332859
TRAAYNQ128EF35922B,The American Boychoir,Stille nacht_ heilige nacht,0,nan,230.26893,Voices of Angles - Christmas Favorites from the American Boychoir,79227
TRAAYPG128F933C941,JDS,Nine Ways,0,0.582918458497712,465.60608,Cream Trance Anthems Ibiza 2009,555209
TRAAYPN128F9340DDF,Panic At The Disco,Northern Downpour (Album Version),0,0.3522322250053423,247.77098,Northern Downpour,512607
TRAAYRA128F92E9CC7,Jan Howard,Bad Seed,0,0.2740735781033903,165.98159,Love Is A Sometimes Thing,331289
TRAAYTI128F933663B,Abraham Laboriel,Exchange,1995,0.319565986882865,368.16934,Guidum,552899
TRAAYVL128F1473727,Michèle Arnaud,Marie D'Aquitaine,0,nan,176.27383,Disque Pathé,34505
TRAAZBD128F427A97D,Sticky Fingaz,Oh My God,2000,0.6362872244273321,266.4224,Oh My God,355081
TRAAZBX128F1492AF8,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,Joy To The World,0,nan,111.0722,A Classic Christmas,51405
TRAAZGC12903CB5DFB,The Jeff Healey Band,Hoochie Coochie Man,1989,nan,313.7824,Road House,711137
TRAAZHO128F427C9EC,Angela Dimitriou,Ftei O Erotas,0,nan,265.37751,Thisia Live,291030
TRAAZIE128F427961E,Danny Wilson,The Second Summer Of Love,1989,nan,167.20934,Bebop Moptop,160060
TRAAZJU12903C980B6,Lionel Rogg,Prelude And Fugue In C Major BWV 531 : Fugue,0,nan,240.61342,Bach: Organ Works Vol.2,569125
TRAAZKV12903CDDFE0,Java,Don't Phunk With My Heart,0,nan,356.41424,Dance Tribute to Lady Gaga Vs Black Eyed Peas,816238
TRAAZLK128F93586D6,SWAMI featuring Asuivre,Give It What U Got,2007,nan,260.28363,EQUALIZE,650697
TRAAZOZ12903C9CABF,The Black Velvet Band,Dancing To A Standstill,0,nan,256.39138,King Of Myself,570453
TRAAZPJ128F4292DB5,Lisa Lynne,Isla del Luna,1999,0.7613032180894456,316.49914,Seasons Of The Soul,296873
TRAAZQF128F4285BC3,Pe'z,Spirit,0,nan,252.57751,Realive Tour 2002 -Odoranya Son Son- in Tokyo,163436
TRAAZQW128F93430DC,Shawn Colvin,Another Long One,1989,0.42512465831305757,224.60036,Steady On,424081
TRAAZYI12903CB2EE4,Stephy Tang,Leng Jing,0,nan,214.12526,Music Cafe,755801
TRABACN128F425B784,Casual,OAKtown,0,0.0,259.44771,The Building,249138
TRABAFJ128F42AF24E,Backstreet Boys,Larger Than Life,1999,nan,236.25098,Just Want You To Know,307477
TRABAFP128F931E9A1,Tiny Tim,I Hold Your Hand In Mine [Live At Royal Albert Hall],2000,0.0,43.36281,Live! At The Royal Albert Hall,627950
TRABAIO128F42938F9,Kenny G featuring Daryl Hall,Baby Come To Me,0,nan,236.93016,At Last... The Duets Album,298719
TRABATO128F42627E9,Christos Dantis,Den Pai Alo,0,nan,243.82649,Daktilika Apotipomata,281563
TRABAVQ12903CBF7E0,David Martin,It Wont Be Christmas,0,0.0,241.47546,A Christian Christmas Celebration (Gift of Love),671475
TRABAWW128F4250A31,John Davis,Knocked Out Of The Park,0,nan,183.17016,Leave Home,251703
TRABAXL128F424FC50,Trafik,Salt In NYC,0,nan,424.12363,Salt In NYC,274876
TRABAXR128F426515F,Nick Ingman;Gavyn Wright,Wessex Loses a Bride,0,nan,111.62077,Shakespeare in Love - Music from the Miramax Motion Picture,282933
TRABAXV128F92F6AE3,Eddie Calvert,Erica (2005 Digital Remaster),0,0.0,138.63138,Oh Mein Papa,338931
TRABAZH128F930419A,Glad,Blessed Assurance,1993,0.4733465411087876,270.602,Simply Glad,488293
TRABBAM128F429D223,Steel Rain,Loaded Like A Gun,0,nan,173.19138,Trial and Error,173863
TRABBBV128F42967D7,Los Manolos,Rumba De Barcelona,0,0.40044346624428967,218.38322,Rumbas Sin Fronte Ras,300163
TRABBJE12903CDB442,Gloriana,Clementina Santafè,0,nan,153.33832,Il meglio di Gloriana,726003
TRABBKX128F4285205,Bombay Rockers,Wild Rose (Back 2 Basics Mix),0,nan,230.71302,Wild Rose,102907
TRABBLU128F93349CF,Jinx,Kutt Free (DJ Volume Remix),0,0.0,407.37914,Kutt Free,464781
TRABBNP128F932546F,Chase & Status,Ten Tonne,2005,0.39200877147130697,337.68444,Ten Tonne EP,546323
TRABBOP128F931B50D,Tom Petty,A Higher Place (Album Version),1994,nan,236.17261,Wildflowers,542173
TRABBOR128F4286200,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Sono andati? Fingevo di dormire,0,nan,511.16363,Puccini: Highlights From La Boheme,293755
TRABBTA128F933D304,Pucho & His Latin Soul Brothers,Got My Mojo Workin,0,nan,338.23302,Mucho Pucho,555533
TRABBVJ128F92F7EAA,Soul Mekanik,Get Your Head Stuck On Your Neck,0,nan,45.66159,Get Your Head Stuck On Your Neck,339485
TRABBXU128F92FEF48,Mitch Ryder,Jenny Take a Ride,2004,0.4191258929591558,207.43791,American Legend,615284
TRABBZN12903CD9297,Blingtones,Sonnerie lalaleulé hi houuu,0,nan,29.54404,Sonneries tyroliennes,769648
TRABCAJ12903CDFCC2,Luna Orbit Project,Midnight Star,0,nan,335.51628,Northern Blue,772527
TRABCEC128F426456E,Danilo Perez,Native Soul,2003,0.2538347361322313,197.19791,. . . Till Then,92936
TRABCEI128F424C983,Line Renaud,Der Kleine Dompfaff,0,nan,152.92036,Platinum Line Renaud,272703
TRABCFL128F149BB0D,King Curtis,A Whiter Shade Of Pale (Live @ Fillmore West),0,0.6624931608196217,326.00771,Live At Fillmore West [w/bonus tracks],56617
TRABCIX128F4265903,Sophie B. Hawkins,The Ballad Of Sleeping Beauty,1994,0.5996603576264808,305.162,Whaler,282914
TRABCKL128F423A778,Lupe Fiasco,Streets On Fire (Explicit Album Version),0,0.8888135378942498,279.97995,Lupe Fiasco's The Cool,186934
TRABCPZ128F4275C32,Wilks,Music is what we love,0,nan,261.51138,Tears,288454
TRABCRU128F423F449,Marc Shaiman,City Slickers,2008,nan,149.86404,The Bucket List,190811
TRABCTK128F934B224,40 Grit,Intro,2003,0.42744657148843085,75.67628,Nothing To Remember,559989
TRABCUQ128E0783E2B,Gwen Stefani,Harajuku Girls,2004,0.6846130855406626,290.55955,Love Angel Music Baby,1818
TRABCXB128F4286BD3,Steve Morse,Prognosis,2000,0.6406840303493887,363.85914,Major Impacts,219272
TRABCYE128F934CE1D,Bitter End,Living Hell,0,0.3347065490692206,282.43546,Harsh Realities,560818
TRABDDA12903CC007C,Ethel Merman,Small World,0,nan,135.31383,Gypsy (Original Broadway Cast),715197
TRABDDP128F92FA843,Leon Russell & New Grass Revival,Truck Driving Man/Down In The Caribbean,0,nan,221.30893,New Grass Revival With Leon Russell Live,395333
TRABDSK128F42443F1,Story Of The Year,Swallow The Knife (Live) (Segue),2005,0.21508031850922793,75.57179,Live In The Lou,138157
TRABDTV128E0791839,Natural Elements,Mayday,1998,0.40148671142756037,338.1024,Lyricist Lounge Vol. 1,15327
TRABDVD128F4292CDF,Lisa Lynne,Lake Of Dreams,1998,0.6738755724404429,298.10893,Daughters Of the Celtic Moon: A Windham Hill Collection featuring Lisa Lynne,296872
TRABDZC128F42AC23F,Neil Sedaka,Because Of You,1999,nan,170.84036,Love Songs,307149
TRABEAZ128F92E7FA9,Maurice Larcange,Un Peu D'Amour Et D'Amitié,0,nan,215.37914,Joue Legrand & Becaud,386702
TRABEBP12903C9BA03,A Static Lullaby,Rattlesnake!,2008,0.5902527150384457,213.49832,Rattlesnake!,658324
TRABECY128F93317AA,John Wesley_ John Wesley,Disappeared,0,0.4287022625232594,351.08526,Chasing Monsters,463518
TRABEFN128F92D925B,Coph Nia,Doppelgänger [Qliphothic Phantasmagoria],2000,nan,658.02404,That Which Remains,323381
TRABEGU12903CACFD1,Tabu feat. Mitzib,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),0,nan,474.61832,Ain't No Love (Ain't No Use),708200
TRABEKF128F42765FF,Nights Like These,Ghost Town Rituals (Album Version),2006,0.3347065490692206,305.89342,The Faithless,212353
TRABEMC128F148EF2D,Oasis,Morning Glory,0,nan,301.92281,Stop The Clocks,48411
TRABERG128F92FCD72,John Davis & Emma Doyle,Rudolph The Red-Nosed Reindeer,0,0.0,135.52281,Santa Claus Is Coming To Town,748222
TRABERS128F4247FE1,Stew,Tomorrow Gone,2003,nan,179.9571,Something Deeper Than These Changes,252341
TRABEXK12903CCE19B,Jauida,I don't Want to Be Alone Tonight,0,0.0,269.76608,Ocean,588630
TRABFGJ12903CF6A75,Eddy Arnold,Just A Little Lovin' (Will Go A Long Way),1967,nan,166.16444,Number Ones,691036
TRABFKN12903CAF61B,All Time Low,Shameless,2007,0.2707759989463275,221.67465,So Wrong_ It's Right,665347
TRABFMW12903CD352F,Brian Dullaghan,And I Love You So,0,nan,212.94975,Songs For A Wedding - 18 Songs For That Special Day,678270
TRABFPX128F9331F21,Richard Galliano,L' Envers Du Décor,1999,0.34092275586437804,261.74649,French Touch,463706
TRABFQC128F4265349,Regina Belle,Quiet Time,1993,nan,307.33016,Passion,282385
TRABFTP12903CE6A47,Debbie Davies,Little Sister,1998,0.26586104921065007,225.67138,Round Every Corner,597320
TRABFVS128F4289CE5,STEVE CAMP,Song For Mom (LP Version),0,nan,296.14975,The Definitive Collection,104062
TRABFXR128F9350B92,Jay Tee & Baby Bash,All Over Me,0,nan,203.67628,The Camp Is Back,647842
TRABFYT128F9339BA6,The Stolen Minks,I Hate You,0,0.0,56.42404,High Kicks,420785
TRABFZX128F4241355,Daath,From The Blind (LP Version),2006,nan,230.86975,The Hinderers,138009
TRABGDA128F92F69BB,Extasick,Misanthrope,0,0.0,134.03383,Extasick and This Dirty Musick,483228
TRABGHG128F934B27E,UFO,Chains Chains (Live In Hammersmith),0,nan,212.61016,The Official Bootleg Box Set,516641
TRABGIA128F4226F8A,Avril - Remix By Ana Rago,The Date (Remix By Ana Rago),2002,nan,188.39465,The Date - Dated Girls Remixes,123825
TRABGIJ128F92F5EC8,Pat Travers,As My Fire Flies,0,nan,152.99873,Pat Travers,611925
TRABGLK128F9338730,SNOWPATROL,We Wish You A Merry Christmas,0,nan,233.03791,CHRISTMAS DANCE SENSATION,369886
TRABGMB12903CF50FE,Die Fantastischen Vier,Böse,1991,nan,149.99465,Jetzt geht's ab - Jubiläums-Edition,601992
TRABGOW128F9334C37,Jeanie Lambe & The Danny Moss Quartet,Saturday Night Is The Loneliest Night In The Week,0,nan,152.0322,The Blue Noise Session,367900
TRABGQG128F4275A1E,Nelson Ned,A Mi No Me Importa,0,nan,200.48934,Mis Momentos,158078
TRABGUU128F4227C0A,Yung Joc,BYOB (Explicit Album Version),2007,0.30416950343527516,193.64526,Hustlenomics,124147
TRABGUV128F9310D99,Philippe Sarde,Le Presbytère n'a rien perdu de son Charme,0,nan,158.82404,Le Mystère de la Chambre Jaune (Bande Originale du Film),452242
TRABGWT128F9334E43,Orquesta Aragón,Ven Morena,2003,nan,173.68771,10 De Colección,508063
TRABGYI128F428EDC5,Jason Miles,Brighton by the Sea,0,nan,269.40036,To Grover_ With Love,222208
TRABGYU128F422B4D3,State of Chaos,CHAOS INTRO,0,0.0,176.90077,Across the nation,126280
TRABGZL128F428A25B,Dropkick Murphys,Bloody Pig Pile (Live),2002,0.5287824809425877,196.72771,Live On St. Patrick's Day,204315
TRABHBA128F424CF80,Taint,Hex Breaker,2009,0.42512465831305757,281.46893,Secrets & Lies,244757
TRABHCE128F426361B,VHS Or Beta,The Melting Moon (Edit),2004,0.5249690553238349,224.20853,The Melting Moon,152147
TRABHFK128F92F1271,Leonard Kwan,Hawaiian Chimes,0,0.0,170.31791,The Legendary Leonard Kwan : The Complete Early Recordings,437901
TRABHKR128F424944A,True Believers,Turn Around,0,0.2555198043725864,361.53424,In This Place,235400
TRABHNS128F93125B5,Les Hurlements D'leo,L'accordéoniste,1999,nan,182.04689,13 ans de caravaning,623410
TRABHTQ128F92DB038,Charanga Forever,Tumba Tumba,2000,0.0,367.43791,La Charanga Soy Yo,380552
TRABHVF128F425A0C9,Zuzu Bollin,Why don't you eat where you slept last night ?,0,nan,175.90812,Hot Rhythm & Cool Blues,263855
TRABHVL128F92EFB0E,Bullet For My Valentine,Suffocating Under Words Of Sorrow (What Can I Do),2005,nan,215.53587,The Poison,389989
TRABHWW128F424E9D2,The Hit Factory,Im Moving On,0,nan,234.70975,The Hit Factory,273745
TRABICV128F146AEF8,Terry Snyder,Deep Night/Softly As In A Morning Sunrise (Medley),0,0.52549711888017,340.11383,Ultra-Lounge_ Vol. 17: Bongoland,29321
TRABIEL128F931E1F2,Marcus Miller,Let Me Show You [I Just Want To Make You Smile],1983,0.5033812362063191,280.13669,Suddenly,627807
TRABIJJ128F426A1C1,Beatnuts,Monster For Music,0,nan,170.52689,A Musical Massacre (Explicit),284078
TRABIKX128F930CE4F,Ayo,Complain,2006,0.0,212.71465,Joyful,350343
TRABIOI12903CD8B9B,Kid Sister,Daydreaming [Jakwob Remix],2009,0.573019827988094,277.2371,Ultraviolet,814253
TRABIOZ12903CF3554,Mons Leidvin Takle,Dansende Foran Speilet,0,nan,120.92036,Gyldne Øyeblikk,735109
TRABIPA128F1458F79,Public Image Ltd,Ease,1985,0.6392484891503506,492.30322,Compact Disc,23176
TRABIQP128F427D0DD,Rise Against,Everchanging,2001,nan,260.8322,This Is Noise,216087
TRABISL12903D08B0D,Sizzla,Too much informa,2005,nan,203.96363,Bien Sobre Mal Vol. 3: Black Rain Riddim,743543
TRABIUA128F9349CDF,Richard Galliano,L'insidieuse (Live),0,0.26695518627553855,309.65506,Original Album Classics,645036
TRABIWU12903CDF3B7,Helen Love,So Hot,1994,0.2998774882739778,81.97179,Radio Hits,594771
TRABIZN128F9317EDF,David Mingyue Liang,Youlan_ Lonely Orchid (solo guqin),0,0.0,757.99465,The Flowing Waters,540711
TRABIZY128F933C696,Pursuit Of Happiness,Forbidden Fruit,0,0.0,196.49261,One Sided Story,555131
TRABJAG128F9308636,Bobby Hutcherson,Recorda-Me,0,nan,352.57424,Jazz for a Summer Night,619435
TRABJFO128F933DD61,Gregory Isaacs,Lady Of Your Calibre,0,nan,221.83138,Mr. Cool,639500
TRABJGY128F93539F9,The Pharcyde,Italian For Goodbye (skit),2004,nan,11.59791,Humboldt Beginnings,519747
TRABJIA128F14B189F,Azis,Anti Geroi,2006,0.40790171721807383,281.88689,BalkanBeats Volume 2,65820
TRABJIX128C7196953,Amy Winehouse,Stronger Than Me,2003,nan,256.10404,Take The Box,133
TRABJOT12903CD66AA,George Lopez,Only For The Young,2009,nan,345.23383,Tall_ Dark & Chicano,679314
TRABJQN128F9361E4C,Les Hou-Lops,T'as 16 ans demain,0,nan,122.69669,Vendredi m'obsède,654066
TRABJRI128F92EDF92,The Cosmosamatics,Serene,0,0.0,338.36363,Zetrons,436788
TRABJRW128F92EEABD,Jackie Edwards,So Jah Seh,2006,0.2259402731643149,256.62649,Roots And Culture Volume 3,480173
TRABJVT128F14AE4B4,Michael Card,Joy In The Journey (The Final Word Album Version),0,nan,182.72608,The Final Word,64547
TRABJVU128F9349CD1,Richard Galliano,Chorinho Pra Ele (Live),0,nan,197.17179,Original Album Classics,645036
TRABJWA128F9309C09,Ensiferum,Warrior's Quest,1999,0.6603443825872879,291.02975,Victory Songs,347283
TRABJYQ128F92D57B1,Leila Chicot,Medley Leïla Chico,0,0.24994454633133426,293.27628,Zouk Sun-Hit Mégamix,377447
TRABJZT128F425C8DC,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,The Hustle,1995,0.5786581877569713,334.78485,Labcabincalifornia,279813
TRABKAS128F42AB822,Erkki Junkkarinen,Rakkauden satu - Histoire d'un Amour -,0,0.0,215.82322,Ystävän Laulu - 25 Unohtumatonta Laulua,304190
